Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
School of Computing,Info Systems and Analytics,IS5004,Enterprise Architecture,L1,15,9,9,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS5006,Intelligent System Deployment,L1,65,1,1,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS5008,Technology Risk & Cyber Resilience,L1,8,4,4,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS5117,Digital Government,L1,5,7,5,0,2,0,0,0
School of Computing,Info Systems and Analytics,IS5126,Hands-on with Applied Analytics,L1,9,9,9,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS5152,Data-Driven Decision Making,L1,9,7,7,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS6001,Qualitative Methods for IS Research,L1,4,2,2,0,0,0,0,0
School of Computing,Info Systems and Analytics,IT5004,Enterprise Systems Architecture Fundamentals,L1,6,6,6,0,0,0,0,0
School of Computing,Info Systems and Analytics,IT5006,Fundamentals of Data Analytics,L1,35,4,4,0,0,0,0,0
School of Computing,Info Systems and Analytics,IT5007,Software Engineering on Application Architecture,L1,47,3,3,0,0,0,0,0
School of Design & Environment,Architecture,AC5002,Conservation Approaches and Philosophies,L1,5,3,0,0,0,0,0,3
School of Design & Environment,Architecture,AC5003,Urban Conservation and Regeneration,L1,3,7,0,0,0,0,0,7
School of Design & Environment,Architecture,AC5004,Architectural Heritage Management,L1,10,4,0,0,0,0,0,4
School of Design & Environment,Architecture,AC5005,Conservation Policy Methodology for Sustainable Development,L1,7,4,0,0,0,0,0,4
School of Design & Environment,Architecture,AC5007,Dissertation,L1,10,1,0,0,0,0,0,1
School of Design & Environment,Architecture,AC5010,Historic Buildings Survey and Recording,L1,8,1,0,0,0,0,0,1
School of Design & Environment,Architecture,AR5011,Research Methodology,L2,18,3,0,0,0,0,0,3
School of Design & Environment,Architecture,AR5221,CONTEMPORARY THEORIES,L1,2,1,1,0,0,0,0,0
School of Design & Environment,Architecture,AR5802,Options Design Research Studio 2,D1,4,1,1,0,0,0,0,0
School of Design & Environment,Architecture,AR5951F,Topics in History & Theory of Architecture 6,E1,11,5,4,0,0,0,0,1
School of Design & Environment,Architecture,AR5951G,Topics in History and Theory of Architecture 7,L1,13,4,0,0,0,0,0,4
School of Design & Environment,Architecture,AR5952H,Topics in Urbanism 8,L1,10,6,0,0,0,0,0,6
School of Design & Environment,Architecture,AR5952I,Topics in Urbanism 9,L1,7,4,0,0,0,0,0,4
School of Design & Environment,Architecture,AR5952J,Topics in Urbanism 10,L1,14,5,0,0,0,0,0,5
School of Design & Environment,Architecture,AR5952K,Topics in Urbanism 11,L1,1,2,1,0,1,0,0,0
School of Design & Environment,Architecture,AR5952L,Topics in Urbanism 12,E1,2,15,2,0,0,0,0,13
School of Design & Environment,Architecture,AR5953G,Topics in Design Technology 7,L1,10,10,0,0,0,0,0,10
School of Design & Environment,Architecture,AR5955I,Topics in Research by Design 9,L1,8,20,6,0,0,0,0,14
School of Design & Environment,Architecture,AR5955J,Topics in Research by Design 10,L1,12,4,0,1,0,0,0,4
School of Design & Environment,Architecture,DEP5109,Integrated Planning Project,L1,16,1,1,0,0,0,0,0
School of Design & Environment,Architecture,DEP5111,Planning Technologies,L1,0,3,1,0,0,0,0,2
School of Design & Environment,Architecture,LA5303,Urban Greening: Technologies and Techniques,L1,15,7,7,0,0,0,0,0
School of Design & Environment,Architecture,LA5702,MLA Studio: Region,D1,61,7,7,0,0,0,0,0
School of Design & Environment,Architecture,LA5742,Dissertation,L1,36,7,7,0,0,0,0,0
School of Design & Environment,Architecture,UD5641,DISSERTATION,L1,10,3,0,0,0,0,0,3
School of Design & Environment,Built Environment,BPS5225,Building Energy Audit and Performance Measurement and Verification,L1,12,5,5,0,0,0,0,0
School of Design & Environment,Built Environment,BPS5226,Smart Buildings and Facilities,L1,0,2,2,0,0,0,0,0
School of Design & Environment,Built Environment,PM5101,PROJECT MANAGEMENT,L1,66,3,3,0,0,0,0,0
School of Design & Environment,Built Environment,PM5105,DEVELOPMENT FINANCE,L1,69,4,4,0,0,0,0,0
School of Design & Environment,Built Environment,PM5107,TIME AND COST MANAGEMENT,L1,71,1,1,0,0,0,0,0
School of Design & Environment,Built Environment,PM5109,PROJECT MANAGEMENT LAW,L1,55,5,5,0,0,0,0,0
School of Design & Environment,Built Environment,PM5115,Project Finance Contracts and Agreements,L1,62,1,1,0,0,0,0,0
School of Design & Environment,SDE Dean's Office,DEP5107,Dissertation,E11,5,1,1,0,0,0,0,0
School of Design & Environment,SDE Dean's Office,ISD5102,Integrated Studio Project 2,D1,11,1,1,0,0,0,0,0
School of Design & Environment,SDE Dean's Office,ISD5105,Principles of Sustainable Urbanism,L1,2,2,1,0,0,0,0,1
The Logistics Inst- Asia Pac,The Logistics Inst - Asia Pac,LI5101,Supply Chain Mgt Thinking & Practice,L1,2147483647,1,1,0,0,0,0,0
The Logistics Inst- Asia Pac,The Logistics Inst - Asia Pac,LI5202,Supply Chain Management Strategies and Case Studies,L1,0,4,0,0,4,0,0,0
Yong Loo Lin Sch of Medicine,Alice Lee Ctr for Nursing Stud,NUR5002,Statistics for Health Research,L1,33,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,Alice Lee Ctr for Nursing Stud,NUR6005,Measurement Theory and Instrument Validation,L1,21,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,CDM5101,Fundamentals of Cancer Biology,L1,16,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,CDM5104,Computational genomics,L1,0,1,0,0,1,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5102,TECHNIQUES IN BIOMEDICAL RESEARCH,L1,54,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5205,NEUROSCIENCE,L1,41,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5230,Bioethics: Core Philosophical and Empirical Approaches,L1,20,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5233,Current Topics in Drug Design and Development,L1,36,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5237,BIOMEDICAL INNOVATION CAPSTONE,L1,15,1,1,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5244,Behavioral & Cognitive Neuroscience,L1,22,2,2,0,0,0,0,0
Yong Loo Lin Sch of Medicine,NUS Medicine Dean's Office,MDG5249,Ageing and Ethics,L1,6,1,1,0,0,0,0,0
